# x,y,z (meters)
-0.005743,0.044131,-0.062722
-0.005436,0.043950,-0.063128
-0.005438,0.044132,-0.063197
-0.005602,0.044026,-0.063196
-0.005676,0.044151,-0.063017
-0.005771,0.044086,-0.062810
-0.005898,0.044017,-0.062864
-0.006456,0.044132,-0.062234
-0.007480,0.044382,-0.061212
-0.008478,0.044519,-0.060263
-0.009218,0.044713,-0.059636
-0.009792,0.044979,-0.059295
-0.010057,0.045238,-0.059003
-0.010086,0.045574,-0.058866
-0.009250,0.046446,-0.058728
-0.008767,0.047649,-0.058164
-0.007365,0.048703,-0.058117
-0.005585,0.050247,-0.057539
-0.003499,0.051935,-0.057038
-0.000500,0.053784,-0.056054
0.002576,0.055861,-0.054224
0.005047,0.057701,-0.051813
0.007147,0.059204,-0.049470
0.008738,0.060292,-0.046866
0.009209,0.061872,-0.042567
0.012389,0.063066,-0.041520
0.014487,0.064153,-0.039069
0.016433,0.065353,-0.036160
0.017222,0.067073,-0.032684
0.017470,0.069092,-0.028374
0.017188,0.071110,-0.023515
0.016348,0.072995,-0.018016
0.014996,0.074639,-0.012616
0.013248,0.076203,-0.006973
0.011184,0.077447,-0.001279
0.008907,0.078578,0.004065
0.007022,0.079516,0.008590
0.005191,0.080579,0.012922
0.003561,0.081389,0.016574
0.002369,0.081909,0.019374
0.001474,0.082294,0.022009
0.000826,0.082606,0.023910
0.000835,0.082489,0.024508
0.000680,0.082465,0.025203
0.000629,0.082345,0.025557
0.000388,0.082207,0.025834
-0.000028,0.082069,0.026130
-0.000447,0.081605,0.026043
-0.000774,0.081121,0.025914
-0.001077,0.080801,0.025967
-0.001246,0.080278,0.025906
-0.001601,0.079650,0.025978
-0.001795,0.078846,0.026192
-0.001672,0.077489,0.025848
-0.001403,0.076674,0.026186
-0.001325,0.076368,0.026522
-0.001009,0.076073,0.026367
-0.000911,0.075642,0.026610
-0.000863,0.074646,0.027053
-0.000636,0.073286,0.027693
-0.000431,0.071628,0.029044
-0.000064,0.069633,0.030673
0.000825,0.067452,0.031690
0.002086,0.065650,0.032270
0.003334,0.064240,0.031916
0.004751,0.062842,0.031315
0.006028,0.061575,0.030810
0.006815,0.060537,0.030642
0.007447,0.059479,0.030427
0.008537,0.058247,0.030287
0.009799,0.057013,0.031133
0.011578,0.055343,0.031708
0.014010,0.053021,0.031403
0.016083,0.051559,0.032906
0.019159,0.050034,0.033414
0.028199,0.049319,0.031459
0.041832,0.047422,0.034054
0.051015,0.044036,0.033641
0.062299,0.041370,0.031593
0.074822,0.038703,0.029103
0.084279,0.034021,0.027693
0.091577,0.031850,0.025509
0.100013,0.029740,0.020293
0.111227,0.027392,0.016249
0.120871,0.026072,0.010705
0.130175,0.024109,0.006013
0.137084,0.023304,-0.000590
0.143741,0.022914,-0.006984
0.146478,0.021862,-0.012300
0.148409,0.025065,-0.018337
0.146772,0.022323,-0.020462
0.146649,0.020611,-0.022949
0.146524,0.020786,-0.027343
0.146322,0.022711,-0.031714
0.148877,0.022416,-0.033916
0.150077,0.024129,-0.037374
0.152755,0.025561,-0.042462
0.154373,0.027689,-0.046346
0.157354,0.029920,-0.050417
0.160196,0.030082,-0.053142
0.162164,0.029035,-0.054022
0.163341,0.032395,-0.057136
0.164492,0.031786,-0.058318
0.164652,0.034054,-0.059983
0.165471,0.033628,-0.059769
0.163193,0.033516,-0.059383
0.161301,0.029505,-0.055245
0.159060,0.029683,-0.053431
0.157084,0.024987,-0.046969
0.152597,0.025023,-0.043287
0.148255,0.023229,-0.038697
0.138808,0.028210,-0.035484
0.130794,0.028164,-0.028337
0.120298,0.030924,-0.022126
0.110102,0.033014,-0.018778
0.102076,0.037595,-0.016552
0.093075,0.043092,-0.019180
0.081003,0.045295,-0.023315
0.076603,0.047810,-0.024901
0.072026,0.049088,-0.024452
0.068671,0.052026,-0.025548
0.064651,0.053947,-0.025756
0.058900,0.056213,-0.023159
0.053831,0.056614,-0.019314
0.050581,0.057177,-0.017240
0.049749,0.057925,-0.017654
0.048511,0.058347,-0.017670
0.048263,0.058924,-0.018339
0.046983,0.059297,-0.018878
0.046537,0.059853,-0.019540
0.045280,0.059893,-0.019558
0.044539,0.060325,-0.019914
0.043901,0.060652,-0.020616
0.042996,0.061029,-0.020307
0.042344,0.061267,-0.019825
0.042196,0.061373,-0.019806
0.041748,0.061449,-0.019336
0.041150,0.061529,-0.018588
0.040823,0.061538,-0.018298
0.040656,0.061501,-0.018137
0.041139,0.061185,-0.018258
0.042325,0.060503,-0.018602
0.043611,0.059625,-0.018842
0.045897,0.059159,-0.020116
0.049167,0.058681,-0.021326
0.051986,0.057900,-0.021185
0.055637,0.056666,-0.021815
0.059563,0.055325,-0.021833
0.062620,0.054406,-0.020291
0.065648,0.052548,-0.019107
0.067691,0.051915,-0.017429
0.070212,0.052021,-0.016003
0.075005,0.051336,-0.013758
0.077872,0.048961,-0.009859
0.086656,0.047270,-0.006804
0.097489,0.045479,-0.005072
0.108025,0.046966,-0.007835
0.115380,0.046562,-0.009020
0.120399,0.048153,-0.007305
0.124244,0.048966,-0.006620
0.127548,0.048714,-0.006588
0.129582,0.048294,-0.008500
0.130451,0.049092,-0.010541
0.125934,0.050744,-0.012026
0.116500,0.047372,-0.012919
0.111923,0.046405,-0.012509
0.104705,0.043090,-0.012308
0.098208,0.042897,-0.010254
0.092631,0.042642,-0.010917
0.089883,0.041154,-0.010619
0.075792,0.037361,-0.011756
0.055394,0.031307,-0.018090
0.027091,0.030534,-0.023176
0.024330,0.033864,-0.025391
0.018811,0.037017,-0.027483
0.014524,0.041017,-0.029163
0.009895,0.043276,-0.028612
0.005784,0.045292,-0.028592
0.004518,0.046451,-0.029652
0.002839,0.047172,-0.029895
0.003426,0.046868,-0.029063
0.003826,0.045772,-0.027046
0.007370,0.044136,-0.024819
0.012912,0.041466,-0.021102
0.021725,0.039411,-0.016983
0.030101,0.038764,-0.015117
0.049220,0.035263,-0.012989
0.066442,0.030013,-0.010316
0.089633,0.028888,-0.010939
0.104206,0.031293,-0.011588
0.112301,0.030231,-0.013666
0.116400,0.029207,-0.014245
0.116653,0.027861,-0.015224
0.108215,0.027637,-0.018483
0.095641,0.026999,-0.024135
0.079457,0.027196,-0.032984
0.061635,0.032661,-0.038275
0.047174,0.035760,-0.043632
0.033032,0.038145,-0.045446
0.020812,0.041044,-0.046026
0.013292,0.046085,-0.041406
0.007771,0.049750,-0.038337
0.001717,0.052049,-0.033167
-0.000868,0.053585,-0.029493
-0.003073,0.055576,-0.024290
-0.003394,0.056366,-0.021143
-0.001748,0.057672,-0.018127
0.008299,0.062487,-0.010727
0.024678,0.065315,-0.002874
0.044634,0.068711,0.003780
0.056598,0.069992,0.004353
0.063924,0.068548,0.006738
0.066238,0.068666,0.009054
0.066371,0.070537,0.012396
0.063631,0.070298,0.015443
0.059559,0.070190,0.019290
0.058064,0.072326,0.021399
0.056780,0.072172,0.024191
0.056063,0.072061,0.025755
0.055528,0.071380,0.025332
0.054125,0.071039,0.025980
0.054123,0.070323,0.024720
0.051258,0.069390,0.022483
0.049487,0.068782,0.019580
0.045731,0.065057,0.014855
0.036126,0.060662,0.008608
0.026097,0.056875,-0.001808
0.014822,0.052264,-0.011937
0.007022,0.046364,-0.021891
0.007049,0.043745,-0.029271
0.008111,0.042987,-0.034402
0.010482,0.041986,-0.039646
0.013769,0.040940,-0.045295
0.017147,0.039826,-0.050733
0.021194,0.038871,-0.056760
0.025578,0.037983,-0.062774
0.031011,0.037235,-0.068956
0.035323,0.036730,-0.073187
0.039370,0.035423,-0.075657
0.043185,0.034547,-0.077690
0.046128,0.033750,-0.079110
0.048751,0.033204,-0.080353
0.051295,0.032925,-0.082325
0.053042,0.032667,-0.084394
0.054330,0.032759,-0.086652
0.053860,0.032853,-0.087704
0.053487,0.033077,-0.088616
0.052298,0.033448,-0.089421
0.051153,0.033964,-0.090723
0.049504,0.034355,-0.090226
0.047940,0.034551,-0.089099
0.045782,0.034830,-0.087249
0.043473,0.034810,-0.084262
0.041734,0.035334,-0.081749
0.038656,0.035405,-0.077097
0.035360,0.036132,-0.071692
0.031432,0.036686,-0.066001
0.027851,0.037251,-0.061073
0.024771,0.038136,-0.057255
0.022725,0.038738,-0.055148
0.020772,0.039668,-0.054132
0.018668,0.040121,-0.053540
0.017490,0.040553,-0.053401
0.017706,0.040048,-0.053358
0.018706,0.039590,-0.053280
0.020055,0.038882,-0.053732
0.021974,0.038204,-0.053784
0.024421,0.037365,-0.054084
0.026904,0.037076,-0.055015
0.028259,0.036604,-0.056192
0.029446,0.036309,-0.055638
0.030612,0.035950,-0.053801
0.031642,0.035818,-0.053100
0.032281,0.035981,-0.052255
0.032870,0.035789,-0.052306
0.034139,0.036325,-0.052691
0.034380,0.036048,-0.052261
0.034842,0.035854,-0.052338
0.035012,0.036100,-0.052451
0.035146,0.035998,-0.052255
0.035329,0.036058,-0.052134
0.035024,0.035793,-0.051942
0.035252,0.036122,-0.051631
0.035909,0.036196,-0.051596
0.036457,0.036291,-0.052167
0.036203,0.036391,-0.051835
0.036297,0.036369,-0.051851
0.035678,0.036038,-0.052033
0.035042,0.035843,-0.051992
0.035621,0.036424,-0.052007
0.035175,0.036283,-0.051909
0.035021,0.036337,-0.051318
0.034568,0.036583,-0.050564
0.033860,0.036246,-0.049512
0.033967,0.036510,-0.049704
0.033525,0.036746,-0.049789
0.033393,0.036593,-0.050336
0.033150,0.036335,-0.050806
0.031936,0.036268,-0.050849
0.029377,0.035602,-0.050677
0.028440,0.035969,-0.050194
0.026871,0.035859,-0.049922
0.024638,0.036250,-0.049377
0.022188,0.036175,-0.049031
0.019521,0.036062,-0.048545
0.017744,0.035584,-0.048758
0.017462,0.035259,-0.050686
0.016454,0.035436,-0.052391
0.017028,0.035775,-0.054215
0.016959,0.036818,-0.054471
0.015452,0.036888,-0.053654
0.014879,0.037379,-0.054944
0.015275,0.037137,-0.054936
0.015844,0.036792,-0.055384
0.015191,0.036205,-0.055450
0.015232,0.035274,-0.057176
0.015472,0.035622,-0.059301
0.014699,0.035264,-0.058206
0.014237,0.034791,-0.056945
0.013860,0.034334,-0.055704
0.013417,0.035048,-0.055233
0.013650,0.035388,-0.055872
0.013758,0.036195,-0.056142
0.014132,0.036699,-0.057245
0.014874,0.037163,-0.057371
0.016070,0.037783,-0.057336
0.016096,0.037482,-0.057014
0.016852,0.037099,-0.056546
0.016733,0.036985,-0.056389
0.017059,0.037156,-0.056857
0.016803,0.036982,-0.057253
0.016739,0.037189,-0.057846
0.016123,0.037536,-0.057752
0.016540,0.037301,-0.057521
0.016579,0.037636,-0.057847
0.016707,0.037605,-0.058818
0.016492,0.037575,-0.058800
0.016400,0.037687,-0.058292
0.016770,0.037603,-0.058663
0.016838,0.037686,-0.058259
0.017156,0.037709,-0.058428
0.016913,0.038281,-0.057749
0.016567,0.038228,-0.057040
0.016757,0.038859,-0.057233
0.016733,0.039051,-0.057719
0.016768,0.039150,-0.057991
0.017301,0.038709,-0.058762
0.017435,0.038883,-0.058997
0.017317,0.039167,-0.058840
0.017806,0.039051,-0.058962
0.017388,0.039119,-0.058197
0.017404,0.039080,-0.057635
0.017364,0.038950,-0.057511
0.016905,0.039333,-0.057612
0.016946,0.039782,-0.057552
0.016286,0.040296,-0.057226
0.015308,0.040771,-0.056348
0.015262,0.041097,-0.056706
0.015104,0.041670,-0.057323
0.014977,0.041722,-0.057229
0.014950,0.041653,-0.057342
0.014904,0.041651,-0.056965
0.015070,0.041602,-0.057034
0.014782,0.041691,-0.056983
0.015080,0.041969,-0.056945
0.015019,0.042179,-0.056481
0.014614,0.041968,-0.056197
0.015408,0.041902,-0.056435
0.016260,0.041575,-0.057575
0.018082,0.041065,-0.060092
0.023497,0.039419,-0.068718
0.025498,0.039020,-0.071680
0.025621,0.036560,-0.071663
0.027855,0.035516,-0.075290
0.031360,0.033082,-0.077938
0.033614,0.031873,-0.080359
0.037885,0.027224,-0.081660
0.042252,0.029422,-0.086545
0.048519,0.029097,-0.090076
0.056322,0.031819,-0.095551
0.064211,0.037465,-0.101405
0.079475,0.035123,-0.108866
0.087785,0.032058,-0.109797
0.094040,0.027809,-0.108600
0.104749,0.033537,-0.113160
0.112334,0.032942,-0.114559
0.116243,0.022828,-0.108848
0.119330,0.017747,-0.104155
0.123853,0.012994,-0.101425
0.125301,0.011906,-0.100031
0.119635,0.015107,-0.099609
0.113043,0.012914,-0.096981
0.108051,0.011559,-0.095361
0.104203,0.007310,-0.093576
0.100162,0.008009,-0.094513
0.093164,0.009045,-0.096705
0.086910,0.013783,-0.099315
0.082041,0.015965,-0.101390
0.077836,0.015588,-0.102005
0.078278,0.019216,-0.103703
0.074179,0.022893,-0.105400
0.073546,0.022563,-0.105461
0.074006,0.023150,-0.106177
0.073828,0.025608,-0.108669
0.071185,0.026606,-0.111736
0.067824,0.030672,-0.115269
0.065017,0.032650,-0.117354
0.062348,0.033517,-0.120263
0.049336,0.035078,-0.125609
0.045492,0.034926,-0.126160
0.044145,0.036897,-0.126613
0.041686,0.037831,-0.126699
0.041518,0.038176,-0.128081
0.041170,0.039126,-0.130417
0.041348,0.037211,-0.130880
0.043962,0.037154,-0.133643
0.046623,0.038119,-0.137598
0.049929,0.037209,-0.140053
0.053837,0.040549,-0.145024
0.056387,0.038889,-0.146693
0.057392,0.038187,-0.146380
0.060167,0.036005,-0.144685
0.062008,0.035690,-0.143425
0.059518,0.034213,-0.143172
0.058681,0.033467,-0.141395
0.058037,0.033167,-0.140563
0.056756,0.033002,-0.141850
0.053896,0.033010,-0.141750
0.052038,0.035818,-0.143365
0.049296,0.037374,-0.144728
0.044487,0.038072,-0.147652
0.041895,0.038516,-0.148879
0.039468,0.041479,-0.150678
0.038636,0.042486,-0.152263
0.036599,0.041065,-0.152265
0.034314,0.039829,-0.152110
0.031166,0.041710,-0.153646
0.030775,0.041987,-0.155005
0.026397,0.043391,-0.156644
0.022559,0.046141,-0.157988
0.019180,0.047726,-0.158203
0.018381,0.049809,-0.158168
0.019924,0.050807,-0.157308
0.020701,0.050597,-0.156207
0.019931,0.050595,-0.154814
0.019307,0.049993,-0.151563
0.018939,0.049400,-0.146201
0.017821,0.049440,-0.140298
0.014187,0.049013,-0.134248
0.011736,0.049284,-0.127400
0.008955,0.048669,-0.120619
0.004720,0.048451,-0.112372
0.000061,0.048806,-0.104898
-0.003287,0.049291,-0.099877
-0.006995,0.049863,-0.094557
-0.009096,0.052040,-0.089447
-0.011495,0.054315,-0.084454
-0.014135,0.055578,-0.080428
-0.015999,0.056326,-0.076656
-0.017279,0.057367,-0.073383
-0.017824,0.057985,-0.070259
-0.018908,0.058216,-0.067568
-0.019849,0.058706,-0.064511
-0.020865,0.059006,-0.062349
-0.021427,0.059053,-0.060933
-0.021891,0.059496,-0.060558
-0.022290,0.059387,-0.060120
-0.022088,0.059152,-0.060249
-0.022136,0.059348,-0.060379
-0.021965,0.058943,-0.061522
-0.022233,0.059102,-0.064200
-0.021142,0.059137,-0.067027
-0.020490,0.059178,-0.069699
-0.020831,0.059181,-0.071718
-0.019507,0.058461,-0.074896
-0.018980,0.058106,-0.077229
-0.017722,0.057847,-0.080046
-0.016777,0.057541,-0.082372
-0.014811,0.056390,-0.084837
-0.012243,0.055110,-0.087797
-0.009594,0.054008,-0.090474
-0.006639,0.052330,-0.093716
-0.003540,0.051327,-0.097437
0.000302,0.049864,-0.100723
0.002539,0.048679,-0.103265
0.004532,0.047889,-0.104669
0.006341,0.046965,-0.105346
0.008250,0.045682,-0.106561
0.009149,0.045229,-0.106976
0.009598,0.045400,-0.106323
0.009033,0.045232,-0.105116
0.008597,0.045594,-0.104885
0.007847,0.045991,-0.104608
0.006336,0.046344,-0.103772
0.005583,0.046264,-0.103464
0.005493,0.046709,-0.104405
0.005230,0.047010,-0.105067
0.004644,0.047350,-0.105228
0.003800,0.047597,-0.104039
0.002162,0.048177,-0.103204
0.000050,0.049157,-0.101412
-0.001949,0.050073,-0.100483
-0.003330,0.051227,-0.100027
-0.003505,0.051704,-0.098677
-0.003341,0.051445,-0.097096
-0.003708,0.051605,-0.095057
-0.003931,0.051526,-0.092924
-0.003799,0.051393,-0.091710
-0.004026,0.051506,-0.090628
-0.004689,0.051998,-0.088859
-0.005585,0.052476,-0.087200
-0.006211,0.053020,-0.086237
-0.006566,0.053108,-0.085866
-0.006889,0.053203,-0.085815
-0.007061,0.053554,-0.085485
-0.007312,0.053863,-0.084905
-0.007461,0.053715,-0.084257
-0.006978,0.053604,-0.084176
-0.006680,0.053404,-0.083738
-0.006111,0.053237,-0.083904
-0.005347,0.052625,-0.084713
-0.004378,0.052190,-0.085940
-0.003887,0.051858,-0.086449
-0.003268,0.051516,-0.087217
-0.002220,0.050778,-0.088064
-0.000394,0.049411,-0.088857
0.002755,0.047010,-0.090627
0.005553,0.044740,-0.092409
0.009436,0.042342,-0.095778
0.013626,0.039553,-0.100812
0.017175,0.037491,-0.105783
0.021783,0.034966,-0.114017
0.025550,0.033154,-0.121611
0.028416,0.031913,-0.128165
0.029816,0.031436,-0.133801
0.030517,0.031836,-0.138316
0.030691,0.033157,-0.142703
0.030499,0.034880,-0.147314
0.030366,0.036695,-0.151682
0.031009,0.037698,-0.156210
0.031273,0.039089,-0.157927
0.032641,0.039271,-0.160418
0.035120,0.038683,-0.163285
0.037793,0.038409,-0.165015
0.039913,0.038005,-0.165234
0.043093,0.037222,-0.165986
0.046462,0.036270,-0.167325
0.048873,0.035919,-0.167350
0.051857,0.034884,-0.167558
0.054056,0.034579,-0.167050
0.056418,0.033665,-0.166942
0.058165,0.033424,-0.166658
0.059528,0.033058,-0.166400
0.060665,0.032709,-0.165719
0.060793,0.032799,-0.164071
0.061400,0.032173,-0.162664
0.062524,0.031388,-0.161697
0.063111,0.031003,-0.158796
0.065048,0.029839,-0.156363
0.067477,0.028477,-0.154090
0.070816,0.026972,-0.152166
0.074180,0.025291,-0.149088
0.077540,0.023559,-0.146129
0.081261,0.021684,-0.143897
0.084093,0.020256,-0.141885
0.086214,0.018990,-0.141172
0.088187,0.018323,-0.142186
0.088690,0.018019,-0.142944
0.088810,0.017694,-0.143934
0.088105,0.017587,-0.144630
0.086530,0.018005,-0.144295
0.084918,0.018141,-0.144072
0.083239,0.018324,-0.143605
0.080702,0.018691,-0.142221
0.078153,0.019033,-0.140808
0.075397,0.019604,-0.139145
0.071317,0.020635,-0.135825
0.068387,0.021406,-0.133563
0.064401,0.022513,-0.130907
0.060693,0.023232,-0.129071
0.057420,0.023921,-0.127540
0.053964,0.025169,-0.125277
0.051553,0.025842,-0.124330
0.050663,0.025703,-0.124410
0.050069,0.025989,-0.124188
0.050029,0.025896,-0.123966
0.050107,0.025581,-0.123727
0.050357,0.025574,-0.123355
0.049974,0.025916,-0.122804
0.050045,0.025946,-0.123169
0.049907,0.026458,-0.123380
0.049162,0.027132,-0.123832
0.048423,0.027939,-0.124029
0.047720,0.028523,-0.124247
0.046911,0.029181,-0.124323
0.046013,0.030049,-0.123927
0.044977,0.030629,-0.123853
0.043781,0.031435,-0.123816
0.042491,0.032208,-0.123774
0.041042,0.033126,-0.123571
0.040058,0.033610,-0.123870
0.039057,0.034061,-0.123781
0.037848,0.034572,-0.123279
0.036818,0.035004,-0.122485
0.036030,0.035091,-0.121772
0.035469,0.035268,-0.121024
0.034601,0.035364,-0.119454
0.035111,0.034700,-0.118733
0.035389,0.034143,-0.117018
0.036054,0.033208,-0.115188
0.037659,0.032400,-0.113804
0.039903,0.030739,-0.113276
0.041824,0.029477,-0.112239
0.044879,0.027620,-0.112382
0.046666,0.025410,-0.110720
0.048949,0.023728,-0.111164
0.055359,0.022563,-0.115530
0.059600,0.022675,-0.117614
0.066378,0.022434,-0.122493
0.071026,0.022731,-0.124612
0.073392,0.023170,-0.124075
0.074574,0.022852,-0.120523
0.074508,0.022619,-0.117817
0.070586,0.022072,-0.110862
0.067547,0.022031,-0.107925
0.060672,0.021168,-0.102206
0.053133,0.020666,-0.097688
0.048346,0.022918,-0.097298
0.046731,0.026321,-0.100803
0.037710,0.030500,-0.098477
0.031530,0.035332,-0.098645
0.026206,0.041090,-0.101203
0.022195,0.046430,-0.102373
0.019548,0.048882,-0.101591
0.016567,0.049115,-0.097241
0.015671,0.049205,-0.095801
0.015877,0.048483,-0.095490
0.015977,0.048117,-0.095373
0.016564,0.047389,-0.096765
0.017106,0.046887,-0.098630
0.017901,0.046242,-0.100481
0.018884,0.045589,-0.101829
0.019842,0.044900,-0.103132
0.020740,0.044289,-0.104684
0.021848,0.043861,-0.106403
0.023391,0.043226,-0.108210
0.025031,0.042375,-0.110110
0.026859,0.041547,-0.111993
0.028925,0.040857,-0.114082
0.030311,0.040717,-0.115391
0.031369,0.041354,-0.116156
0.031595,0.043006,-0.117290
0.030140,0.045869,-0.117939
0.027385,0.047576,-0.117147
0.025373,0.049437,-0.114412
0.023846,0.050941,-0.111347
0.022080,0.052249,-0.108531
0.020570,0.053708,-0.106152
0.019100,0.055508,-0.104237
0.017593,0.056938,-0.101003
0.015744,0.057156,-0.097184
0.013904,0.057821,-0.094521
0.012183,0.058233,-0.092605
0.012024,0.057399,-0.090935
0.012372,0.056974,-0.090809
0.012699,0.056503,-0.091230
0.012762,0.056211,-0.091508
0.012793,0.055900,-0.091498
0.012659,0.055835,-0.091345
0.012512,0.055668,-0.090799
0.012633,0.055156,-0.090178
0.012186,0.055160,-0.088973
0.011720,0.055390,-0.087440
0.010622,0.056001,-0.084973
0.009470,0.056425,-0.081817
0.007905,0.056620,-0.078982
0.006237,0.057141,-0.075090
0.006316,0.056533,-0.069810
0.006526,0.056029,-0.063994
0.006780,0.056015,-0.058020
0.005752,0.057928,-0.050972
0.003493,0.061160,-0.044549
0.001528,0.064817,-0.037959
-0.000390,0.067885,-0.032475
-0.001614,0.070462,-0.028211
-0.003241,0.072470,-0.024999
-0.003989,0.073718,-0.022444
-0.004208,0.074166,-0.020290
-0.003776,0.074025,-0.018208
-0.002763,0.073443,-0.016042
-0.001901,0.072780,-0.014781
-0.001215,0.071936,-0.014215
-0.000501,0.071076,-0.013283
0.000250,0.070174,-0.012149
0.001486,0.068868,-0.011039
0.003221,0.067122,-0.009888
0.005098,0.064881,-0.008456
0.007651,0.062255,-0.007600
0.010064,0.059600,-0.007328
0.012103,0.057868,-0.006715
0.014756,0.055399,-0.007266
0.016446,0.053729,-0.007554
0.017748,0.053144,-0.006836
0.018451,0.052914,-0.006767
0.018033,0.053530,-0.006305
0.017337,0.054830,-0.005086
0.016584,0.056191,-0.003904
0.015635,0.057462,-0.002512
0.014813,0.058615,-0.000997
0.014612,0.059271,-0.000090
0.014560,0.059426,0.000560
0.014454,0.059608,0.000942
0.014104,0.060238,0.001676
0.013432,0.061128,0.002116
0.012219,0.062275,0.002754
0.011004,0.063658,0.003724
0.010159,0.065367,0.004911
0.009911,0.066620,0.006268
0.010189,0.067255,0.007483
0.011030,0.067646,0.009126
0.012426,0.067350,0.010832
0.014330,0.067302,0.012941
0.016309,0.067677,0.015295
0.018092,0.067326,0.016751
0.019472,0.066513,0.017241
0.020575,0.066072,0.017777
0.021207,0.065569,0.017857
0.021268,0.065293,0.017745
